date	year	month	day	sample_depth	gene	domain_name	division_name	class_name	lowest_classification_name	placement_type	RR_count
13_7_11	13	7	11	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	87
13_7_11	13	7	11	DP	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	100
13_7_11	13	7	11	DP	18s	Eukaryota	Opisthokonta	Metazoa	Nereididae	fuzzy	3
13_7_11	13	7	11	DP	18s	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	fuzzy	4
13_7_11	13	7	11	DP	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	3
13_7_11	13	7	11	DP	18s	Eukaryota	Opisthokonta	Metazoa	Polycladida	fuzzy	2
13_7_11	13	7	11	DP	18s	Eukaryota	Opisthokonta	Metazoa	Pteronyssidae	fuzzy	2
13_7_11	13	7	11	DP	18s	Eukaryota	Opisthokonta	Metazoa	Rhabditophora	fuzzy	3
13_7_11	13	7	11	DP	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	35
13_7_11	13	7	11	DP	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	3
13_7_11	13	7	11	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	2
13_7_11	13	7	11	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	fuzzy	3
13_7_11	13	7	11	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	7
13_7_11	13	7	11	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	10
13_7_11	13	7	11	DP	18s	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	2
13_7_11	13	7	11	DP	18s	Eukaryota	Viridiplantae	Streptophyta	Spirogyra	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Apicomplexa	Eugregarinorida	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Apicomplexa	Gregarinasina	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Apicomplexa	Piroplasmida	fuzzy	28
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Choreotrichia	fuzzy	9
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Intramacronucleata	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Philasterida	fuzzy	4
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Prorodontida	fuzzy	10
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Spirotrichea	fuzzy	5
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	10
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Strombidinopsis	fuzzy	8
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Tintinnida	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	fuzzy	7
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Trichostomatia	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	13
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	37
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	676
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	202
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	957
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	38
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	fuzzy	24
16_7_12	16	7	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	45
16_7_12	16	7	12	CM	18s	Eukaryota	Amoebozoa	Mycetozoa	Stemonitidae	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	44
16_7_12	16	7	12	CM	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	10
16_7_12	16	7	12	CM	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Rhodomonas	fuzzy	5
16_7_12	16	7	12	CM	18s	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	37
16_7_12	16	7	12	CM	18s	Eukaryota	NO MATCH	NO MATCH	Eukaryota	fuzzy	4
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Fungi	Cantharellales	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Fungi	Fungi	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	fuzzy	10
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Aciculata	fuzzy	9
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Acoelomorpha	fuzzy	6
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Actiniidae	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Ampharetidae	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Amphisamytha	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Annelida	fuzzy	5
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Arca	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Ausejanus	fuzzy	12
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	145
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calcarea	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	1863
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Chrysopetalidae	fuzzy	5
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	918
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Dorvilleidae	fuzzy	6
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	fuzzy	16
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Geoplanidae	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Hesionidae	fuzzy	111
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Heteroconchia	fuzzy	18
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Hexacorallia	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Hydroidolina	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Hydrozoa	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Lophotrochozoa	fuzzy	4
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Macoma	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Magelona	fuzzy	4
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Mytilicolidae	fuzzy	9
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Nematoplana	fuzzy	64
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	fuzzy	18
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Nereididae	fuzzy	6
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Nudibranchia	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Olindiidae	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Pectinoidea	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Pelodera	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Peloderinae	fuzzy	5
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	fuzzy	52
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	50
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Porifera	fuzzy	7
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Pteriomorphia	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Sabellida	fuzzy	11
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Scolecida	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	fuzzy	20
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Teredinidae	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Tubificidae	fuzzy	9
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	52
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Unguiphora	fuzzy	67
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Veneroida	fuzzy	4
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	NO MATCH	Opisthokonta	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Ichthyosporea	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	45
16_7_12	16	7	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	56
16_7_12	16	7	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	49
16_7_12	16	7	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Lotharella	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	9
16_7_12	16	7	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	41
16_7_12	16	7	12	CM	18s	Eukaryota	Rhizaria	NO MATCH	Rhizaria	fuzzy	4
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Actinoptychus	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	fuzzy	2
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	84
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	34
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	32
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	45
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	20
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	fuzzy	18
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	27
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	fuzzy	4
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinaceae	fuzzy	18
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	fuzzy	10
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	fuzzy	6
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	6
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Chrysophyceae	fuzzy	14
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	fuzzy	11
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	47
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	33
16_7_12	16	7	12	CM	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	4
16_7_12	16	7	12	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	15
16_7_12	16	7	12	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	prasinophytes	fuzzy	3
16_7_12	16	7	12	CM	18s	Eukaryota	Viridiplantae	Streptophyta	Arachis	fuzzy	150
16_7_12	16	7	12	CM	18s	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	11
16_7_12	16	7	12	CM	18s	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	fuzzy	45
16_7_12	16	7	12	CM	18s	root	NO MATCH	NO MATCH	root	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Choreotrichia	fuzzy	16
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Philasterida	fuzzy	4
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Prorodontida	fuzzy	3
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Spirotrichea	fuzzy	27
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	5
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Strombidinopsis	fuzzy	3
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Tintinnida	fuzzy	4
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	15
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	34
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	501
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	120
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	230
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	21
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	fuzzy	37
16_7_12	16	7	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	42
16_7_12	16	7	12	DP	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	96
16_7_12	16	7	12	DP	18s	Eukaryota	Cryptophyta	NO MATCH	Cryptophyta	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	26
16_7_12	16	7	12	DP	18s	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	49
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	fuzzy	19
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Acoelomorpha	fuzzy	4
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Ampharetidae	fuzzy	4
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Ausejanus	fuzzy	3
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Bivalvia	fuzzy	18
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	42
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	442
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	2121
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Entoprocta	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Eupulmonata	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Haplosclerida	fuzzy	4
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Hesionidae	fuzzy	8
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Leptothecata	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	fuzzy	4
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Nereididae	fuzzy	10
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Peloderinae	fuzzy	10
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	fuzzy	30
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	101
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Protobranchia	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Scolecida	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Spionida	fuzzy	5
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Spionidae	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	79
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Unguiphora	fuzzy	13
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Veneroida	fuzzy	6
16_7_12	16	7	12	DP	18s	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Ichthyosporea	fuzzy	4
16_7_12	16	7	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	16
16_7_12	16	7	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	27
16_7_12	16	7	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	18
16_7_12	16	7	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Lotharella	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	6
16_7_12	16	7	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	22
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	fuzzy	6
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	43
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	33
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	13
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	17
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	fuzzy	3
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	14
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	fuzzy	11
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Lithodesmiaceae	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	13
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinaceae	fuzzy	15
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Chrysophyceae	fuzzy	6
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	40
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	9
16_7_12	16	7	12	DP	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	16
16_7_12	16	7	12	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorella	fuzzy	2
16_7_12	16	7	12	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	18
16_7_12	16	7	12	DP	18s	Eukaryota	Viridiplantae	Streptophyta	Arachis	fuzzy	66
16_7_12	16	7	12	DP	18s	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	15
16_7_12	16	7	12	DP	18s	Eukaryota	Viridiplantae	Streptophyta	Klebsormidiales	fuzzy	3
16_7_12	16	7	12	DP	18s	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	fuzzy	11
16_7_12	16	7	12	SU	18s	Eukaryota	Alveolata	Ciliophora	Peritrichia	fuzzy	2
16_7_12	16	7	12	SU	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	3
16_7_12	16	7	12	SU	18s	Eukaryota	Alveolata	Ciliophora	Tintinnida	fuzzy	2
16_7_12	16	7	12	SU	18s	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	fuzzy	10
16_7_12	16	7	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	8
16_7_12	16	7	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	289
16_7_12	16	7	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	839
16_7_12	16	7	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	236
16_7_12	16	7	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	2767
16_7_12	16	7	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikos	fuzzy	2
16_7_12	16	7	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	19
16_7_12	16	7	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	2
16_7_12	16	7	12	SU	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	72
16_7_12	16	7	12	SU	18s	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	38
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	82
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	92
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Centropages	fuzzy	4
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	381
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Euopisthobranchia	fuzzy	3
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	fuzzy	2
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Nudibranchia	fuzzy	4
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	fuzzy	3
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Peloderinae	fuzzy	2
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Placobranchidae	fuzzy	6
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	9
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Pontellidae	fuzzy	11
16_7_12	16	7	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Sigmurethra	fuzzy	4
16_7_12	16	7	12	SU	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	2
16_7_12	16	7	12	SU	18s	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	6
16_7_12	16	7	12	SU	18s	Eukaryota	Rhizaria	Cercozoa	Paracercomonas	fuzzy	2
16_7_12	16	7	12	SU	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	5
16_7_12	16	7	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	2
16_7_12	16	7	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	21
16_7_12	16	7	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	3
16_7_12	16	7	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	8
16_7_12	16	7	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	8
16_7_12	16	7	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	17
16_7_12	16	7	12	SU	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	fuzzy	5
16_7_12	16	7	12	SU	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	4
16_7_12	16	7	12	SU	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	3
16_7_12	16	7	12	SU	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	2
16_7_12	16	7	12	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadaceae	fuzzy	5
16_7_12	16	7	12	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorella	fuzzy	5
16_7_12	16	7	12	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorophyta	fuzzy	4
16_7_12	16	7	12	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Coccomyxa	fuzzy	2
