gene	sample	domain_name	division_name	placement_type	RR_count
BB081513BDp18S	BB081513BDp18S	Eukaryota	Rhizaria	fuzzy	54
BB081513BDp18S	BB081513BDp18S	Eukaryota	Stramenopiles	fuzzy	236
BB081513BDp18S	BB081513BDp18S	Eukaryota	Viridiplantae	fuzzy	28
BB081513BDp18S	BB081513BDp18S	Eukaryota	environmental samples	fuzzy	2
BB081516BDp18S	BB081516BDp18S	Eukaryota	Alveolata	fuzzy	2030
BB081516BDp18S	BB081516BDp18S	Eukaryota	Opisthokonta	fuzzy	192
BB081516BDp18S	BB081516BDp18S	Eukaryota	Rhizaria	fuzzy	5
BB081516BDp18S	BB081516BDp18S	Eukaryota	Stramenopiles	fuzzy	88
BB081516BDp18S	BB081516BDp18S	Eukaryota	Viridiplantae	fuzzy	9
BB081516BSu18S	BB081516BSu18S	Eukaryota	Alveolata	fuzzy	5484
BB081516BSu18S	BB081516BSu18S	Eukaryota	Opisthokonta	fuzzy	205
BB081516BSu18S	BB081516BSu18S	Eukaryota	Rhizaria	fuzzy	2
BB081516BSu18S	BB081516BSu18S	Eukaryota	Stramenopiles	fuzzy	34
BB081516BSu18S	BB081516BSu18S	Eukaryota	Viridiplantae	fuzzy	6
BB081915BCM18S	BB081915BCM18S	Eukaryota	Alveolata	fuzzy	3430
BB081915BCM18S	BB081915BCM18S	Eukaryota	Cryptophyta	fuzzy	41
BB081915BCM18S	BB081915BCM18S	Eukaryota	Opisthokonta	fuzzy	225
BB081915BCM18S	BB081915BCM18S	Eukaryota	Stramenopiles	fuzzy	55
BB081915BCM18S	BB081915BCM18S	Eukaryota	Viridiplantae	fuzzy	11
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	Alveolata	fuzzy	160
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	Cryptophyta	fuzzy	2
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	Opisthokonta	fuzzy	38
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	Rhizaria	fuzzy	4
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	Stramenopiles	fuzzy	15
BB082216BDp18S	BB082216BDp18S	Eukaryota	Alveolata	fuzzy	4085
BB082216BDp18S	BB082216BDp18S	Eukaryota	Cryptophyta	fuzzy	22
BB082216BDp18S	BB082216BDp18S	Eukaryota	Opisthokonta	fuzzy	1355
BB082216BDp18S	BB082216BDp18S	Eukaryota	Rhizaria	fuzzy	8
BB082216BDp18S	BB082216BDp18S	Eukaryota	Stramenopiles	fuzzy	121
BB082216BDp18S	BB082216BDp18S	Eukaryota	Viridiplantae	fuzzy	14
BB082216BSu18S	BB082216BSu18S	Eukaryota	Alveolata	fuzzy	5296
BB082216BSu18S	BB082216BSu18S	Eukaryota	Cryptophyta	fuzzy	10
BB082216BSu18S	BB082216BSu18S	Eukaryota	Opisthokonta	fuzzy	64
BB082216BSu18S	BB082216BSu18S	Eukaryota	Rhizaria	fuzzy	2
BB082216BSu18S	BB082216BSu18S	Eukaryota	Stramenopiles	fuzzy	23
BB082216BSu18S	BB082216BSu18S	Eukaryota	Viridiplantae	fuzzy	5
