gene	sample	domain_name	division_name	placement_type	RR_count
BB081915BCM18S	BB081915BCM18S	Eukaryota	NO MATCH	confident	12
BB081915BCM18S	BB081915BCM18S	Eukaryota	Opisthokonta	confident	5767
BB081915BCM18S	BB081915BCM18S	Eukaryota	Rhizaria	confident	80
BB081915BCM18S	BB081915BCM18S	Eukaryota	Stramenopiles	confident	7998
BB081915BCM18S	BB081915BCM18S	Eukaryota	Viridiplantae	confident	84
BB081915BCM18S	BB081915BCM18S	Eukaryota	environmental samples	confident	30
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	Alveolata	confident	1125
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	Amoebozoa	confident	2
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	Cryptophyta	confident	16
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	NO MATCH	confident	2
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	Opisthokonta	confident	2153
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	Rhizaria	confident	52
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	Stramenopiles	confident	312
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	Viridiplantae	confident	4
BB081915BDp18S_SSU_18S_redup	BB081915BDp18S	Eukaryota	environmental samples	confident	24
BB082216BDp18S	BB082216BDp18S	Eukaryota	Alveolata	confident	22415
BB082216BDp18S	BB082216BDp18S	Eukaryota	Amoebozoa	confident	24
BB082216BDp18S	BB082216BDp18S	Eukaryota	Cryptophyta	confident	102
BB082216BDp18S	BB082216BDp18S	Eukaryota	NO MATCH	confident	17
BB082216BDp18S	BB082216BDp18S	Eukaryota	Opisthokonta	confident	12153
BB082216BDp18S	BB082216BDp18S	Eukaryota	Rhizaria	confident	300
BB082216BDp18S	BB082216BDp18S	Eukaryota	Stramenopiles	confident	2458
BB082216BDp18S	BB082216BDp18S	Eukaryota	Viridiplantae	confident	209
BB082216BDp18S	BB082216BDp18S	Eukaryota	environmental samples	confident	222
BB082216BSu18S	BB082216BSu18S	Eukaryota	Alveolata	confident	4656
BB082216BSu18S	BB082216BSu18S	Eukaryota	Amoebozoa	confident	5
BB082216BSu18S	BB082216BSu18S	Eukaryota	Cryptophyta	confident	33
BB082216BSu18S	BB082216BSu18S	Eukaryota	Opisthokonta	confident	5744
BB082216BSu18S	BB082216BSu18S	Eukaryota	Rhizaria	confident	107
BB082216BSu18S	BB082216BSu18S	Eukaryota	Stramenopiles	confident	476
BB082216BSu18S	BB082216BSu18S	Eukaryota	Viridiplantae	confident	148
BB082216BSu18S	BB082216BSu18S	Eukaryota	environmental samples	confident	17
